 35 | 333.096324 | 1768.752423 | 1331.873827 | 436.878597
 36 | 342.613362 | 1772.845616 | 1331.145637 | 441.699979
 37 | 352.130400 | 1776.664245 | 1330.705604 | 445.958641
 38 | 361.647438 | 1780.204469 | 1330.504026 | 449.700442
 39 | 371.164475 | 1783.462724 | 1330.491203 | 452.971521
 40 | 380.681513 | 1786.435734 | 1330.617433 | 455.818300
 41 | 390.198551 | 1789.120505 | 1330.833015 | 458.287489
 42 | 399.715589 | 1791.514335 | 1331.088247 | 460.426088
 43 | 409.232627 | 1793.614817 | 1331.333429 | 462.281388
 44 | 418.749665 | 1795.419836 | 1331.518858 | 463.900978
 45 | 428.266702 | 1796.927576 | 1331.594833 | 465.332743
 46 | 437.783740 | 1798.136520 | 1331.511654 | 466.624866
 47 | 447.300778 | 1799.045451 | 1331.219619 | 467.825832
 48 | 456.817816 | 1799.653454 | 1330.669026 | 468.984428
 49 | 466.334854 | 1799.959918 | 1329.810174 | 470.149744
 50 | 475.851892 | 1799.964535 | 1328.593363 | 471.371172
 51 | 485.368929 | 1799.667299 | 1326.968890 | 472.698409
 52 | 494.885967 | 1799.068509 | 1324.887054 | 474.181455
 53 | 504.403005 | 1798.168769 | 1322.298154 | 475.870615
 54 | 513.920043 | 1796.968984 | 1319.152489 | 477.816495
 55 | 523.437081 | 1795.470361 | 1318.657509 | 476.812852
 56 | 532.954119 | 1793.674408 | 1319.192122 | 474.482286
 57 | 542.471156 | 1791.582932 | 1319.311094 | 472.271839
 58 | 551.988194 | 1789.198039 | 1319.138047 | 470.059991
 59 | 561.505232 | 1786.522127 | 1318.796609 | 467.725518
 60 | 571.022270 | 1783.557890 | 1318.410402 | 465.147487
 61 | 580.539308 | 1780.308310 | 1318.103052 | 462.205257
 62 | 590.056346 | 1776.776658 | 1317.482549 | 459.294109
 63 | 599.573383 | 1772.966487 | 1315.820250 | 457.146237
 64 | 609.090421 | 1768.881632 | 1314.442597 | 454.439036
 65 | 618.607459 | 1764.526203 | 1313.344255 | 451.181948
 66 | 628.124497 | 1759.904584 | 1312.519891 | 447.384693
 67 | 637.641535 | 1755.021424 | 1311.964170 | 443.057253
 68 | 647.158573 | 1749.881637 | 1311.671760 | 438.209878
 69 | 656.675610 | 1744.490396 | 1311.637324 | 432.853072
 70 | 666.192648 | 1738.853126 | 1311.855531 | 426.997596
 71 | 675.709686 | 1732.975500 | 1312.321045 | 420.654455
 72 | 685.226724 | 1726.863432 | 1313.028533 | 413.834899
 73 | 694.743762 | 1720.523073 | 1313.972661 | 406.550412
 74 | 704.260800 | 1713.960803 | 1315.148095 | 398.812708
 75 | 713.777837 | 1707.183226 | 1316.549501 | 390.633725
 76 | 723.294875 | 1700.197161 | 1318.171544 | 382.025617
 77 | 732.811913 | 1693.009640 | 1320.008892 | 373.000748
 78 | 742.328951 | 1685.627894 | 1322.056210 | 363.571684
 79 | 751.845989 | 1678.059351 | 1324.308163 | 353.751188
 80 | 761.363027 | 1670.311629 | 1326.759419 | 343.552210
 81 | 770.880064 | 1662.392524 | 1329.404643 | 332.987881
 82 | 780.397102 | 1654.310004 | 1332.238501 | 322.071502
 83 | 789.914140 | 1646.072202 | 1335.255660 | 310.816543
 84 | 799.431178 | 1637.687410 | 1338.450785 | 299.236625
 85 | 808.948216 | 1629.164063 | 1341.818542 | 287.345521
 86 | 818.465254 | 1620.510739 | 1345.353597 | 275.157142
 87 | 827.982291 | 1611.736147 | 1349.050617 | 262.685530
 88 | 837.499329 | 1602.849114 | 1352.904267 | 249.944847
 89 | 847.016367 | 1593.858586 | 1356.909214 | 236.949372
 90 | 856.533405 | 1584.773608 | 1361.060123 | 223.713485
 91 | 866.050443 | 1575.603323 | 1365.351661 | 210.251662
 92 | 875.567481 | 1566.356959 | 1369.778493 | 196.578465
 93 | 885.084518 | 1557.043820 | 1374.335286 | 182.708534
 94 | 894.601556 | 1547.673279 | 1376.279392 | 171.393887
 95 | 904.118594 | 1538.254764 | 1377.881728 | 160.373036
 96 | 913.635632 | 1528.797753 | 1379.593437 | 149.204316
 97 | 923.152670 | 1519.311764 | 1381.406715 | 137.905049
 98 | 932.669708 | 1509.806341 | 1383.313758 | 126.492584
 99 | 942.186745 | 1500.291051 | 1385.306761 | 114.984290
100 | 951.703783 | 1490.775467 | 1387.377921 | 103.397546
101 | 961.220821 | 1481.269166 | 1389.519433 | 91.749733
102 | 970.737859 | 1471.781714 | 1391.723494 | 80.058220
103 | 980.254897 | 1462.322657 | 1393.982298 | 68.340359
104 | 989.771935 | 1452.901515 | 1396.288043 | 56.613472
105 | 999.288972 | 1443.527768 | 1398.632923 | 44.894845
106 | 1008.806010 | 1434.210849 | 1401.009135 | 33.201714
107 | 1018.323048 | 1424.960133 | 1403.408874 | 21.551258
108 | 1027.840086 | 1415.784929 | 1405.824337 | 9.960592
109 | 1037.357124 | 1406.694470 | 1408.247719 | 1.553249
110 | 1046.874162 | 1397.697903 | 1410.671216 | 12.973312
111 | 1056.391199 | 1388.804283 | 1413.087024 | 24.282741
112 | 1065.908237 | 1380.022558 | 1415.487338 | 35.464780
113 | 1075.425275 | 1371.361566 | 1417.943083 | 46.581517
114 | 1084.942313 | 1362.830022 | 1420.508968 | 57.678946
115 | 1094.459351 | 1354.436511 | 1423.050728 | 68.614217
116 | 1103.976389 | 1346.189479 | 1425.571386 | 79.381907
117 | 1113.493426 | 1338.097226 | 1428.073967 | 89.976740
118 | 1123.010464 | 1330.167895 | 1430.561494 | 100.393599
119 | 1132.527502 | 1322.409465 | 1433.036992 | 110.627527
120 | 1142.044540 | 1314.829743 | 1435.503485 | 120.673742
121 | 1151.561578 | 1307.436357 | 1437.963997 | 130.527640
122 | 1161.078616 | 1300.236746 | 1440.421551 | 140.184805
123 | 1170.595653 | 1293.238155 | 1442.879172 | 149.641017
124 | 1180.112691 | 1286.447628 | 1445.339885 | 158.892257
125 | 1189.629729 | 1279.871997 | 1447.806712 | 167.934715
126 | 1199.146767 | 1273.517879 | 1450.282678 | 176.764799
127 | 1208.663805 | 1267.391669 | 1452.770807 | 185.379138
128 | 1218.180843 | 1261.499531 | 1455.274123 | 193.774592
129 | 1227.697880 | 1255.847395 | 1457.795651 | 201.948256
130 | 1237.214918 | 1250.440948 | 1460.338414 | 209.897466
131 | 1246.731956 | 1245.285630 | 1462.905435 | 217.619805
132 | 1256.248994 | 1240.386630 | 1465.499741 | 225.113111
133 | 1265.766032 | 1235.748877 | 1468.124353 | 232.375476
134 | 1275.283070 | 1231.377038 | 1470.782297 | 239.405259
135 | 1284.800107 | 1227.275513 | 1473.476597 | 246.201084
136 | 1294.317145 | 1223.448429 | 1476.210276 | 252.761847
137 | 1303.834183 | 1219.899636 | 1478.986358 | 259.086722
138 | 1313.351221 | 1216.632707 | 1481.807868 | 265.175161
139 | 1322.868259 | 1213.650929 | 1484.677830 | 271.026901
140 | 1332.385297 | 1210.957302 | 1486.763569 | 275.806268
141 | 1341.902334 | 1208.554536 | 1488.202342 | 279.647806
142 | 1351.419372 | 1206.445050 | 1489.686371 | 283.241320
143 | 1360.936410 | 1204.630967 | 1491.210738 | 286.579771
144 | 1370.453448 | 1203.114112 | 1492.770528 | 289.656416
145 | 1379.970486 | 1201.896010 | 1494.360826 | 292.464815
146 | 1389.487523 | 1200.977889 | 1495.976714 | 294.998825
147 | 1399.004561 | 1200.360672 | 1497.613278 | 297.252606
148 | 1408.521599 | 1200.044981 | 1499.265602 | 299.220621
149 | 1418.038637 | 1200.031131 | 1500.928768 | 300.897637
150 | 1427.555675 | 1200.319139 | 1502.597862 | 302.278723
151 | 1437.072713 | 1200.908714 | 1504.267968 | 303.359254
152 | 1446.589750 | 1201.799262 | 1505.934169 | 304.134907
153 | 1456.106788 | 1202.989887 | 1507.591549 | 304.601662
154 | 1465.623826 | 1204.479392 | 1509.235194 | 304.755801
155 | 1475.140864 | 1206.266278 | 1510.860185 | 304.593908
156 | 1484.657902 | 1208.348745 | 1512.461609 | 304.112863
157 | 1494.174940 | 1210.724700 | 1514.034548 | 303.309848
158 | 1503.691977 | 1213.391750 | 1515.574086 | 302.182336
159 | 1513.209015 | 1216.347212 | 1517.075309 | 300.728097
160 | 1522.726053 | 1219.588113 | 1518.533299 | 298.945187
161 | 1532.243091 | 1223.111189 | 1519.943142 | 296.831952
162 | 1541.760129 | 1226.912898 | 1521.299920 | 294.387022
163 | 1551.277167 | 1230.989412 | 1522.598718 | 291.609306
164 | 1560.794204 | 1235.336630 | 1523.834620 | 288.497990
165 | 1570.311242 | 1239.950176 | 1525.610727 | 285.660551
166 | 1579.828280 | 1244.825410 | 1527.417372 | 282.591962
167 | 1589.345318 | 1249.957423 | 1529.159364 | 279.201940
168 | 1598.862356 | 1255.341053 | 1530.838765 | 275.497712
169 | 1608.379394 | 1260.970882 | 1532.457638 | 271.486756
170 | 1617.896431 | 1266.841244 | 1534.018043 | 267.176799
171 | 1627.413469 | 1272.946232 | 1535.522042 | 262.575810
172 | 1636.930507 | 1279.279703 | 1536.971696 | 257.691993
173 | 1646.447545 | 1285.835283 | 1538.369068 | 252.533784
174 | 1655.964583 | 1292.606376 | 1539.716218 | 247.109841
175 | 1665.481621 | 1299.586168 | 1541.015207 | 241.429040
176 | 1674.998658 | 1306.767635 | 1542.268099 | 235.500464
177 | 1684.515696 | 1314.143550 | 1543.476954 | 229.333404
178 | 1694.032734 | 1321.706492 | 1544.643833 | 222.937341
179 | 1703.549772 | 1329.448849 | 1545.770798 | 216.321949
180 | 1713.066810 | 1337.362830 | 1546.859911 | 209.497081
181 | 1722.583848 | 1345.440472 | 1547.913233 | 202.472760
182 | 1732.100885 | 1353.673647 | 1548.932825 | 195.259178
183 | 1741.617923 | 1362.054069 | 1549.920750 | 187.866681
184 | 1751.134961 | 1370.573305 | 1550.879068 | 180.305764
185 | 1760.651999 | 1379.222782 | 1551.809842 | 172.587060
186 | 1770.169037 | 1387.993796 | 1552.715132 | 164.721336
187 | 1779.686075 | 1396.877522 | 1555.671243 | 158.793721
188 | 1789.203112 | 1405.865019 | 1559.586561 | 153.721542
189 | 1798.720150 | 1414.947243 | 1563.491059 | 148.543815
190 | 1808.237188 | 1424.115056 | 1567.391846 | 143.276790
191 | 1817.754226 | 1433.359231 | 1571.296031 | 137.936800
192 | 1827.271264 | 1442.670466 | 1575.210723 | 132.540257
193 | 1836.788302 | 1452.039392 | 1579.143032 | 127.103640
194 | 1846.305339 | 1461.456580 | 1583.100066 | 121.643486
195 | 1855.822377 | 1470.912554 | 1587.088935 | 116.176381
196 | 1865.339415 | 1480.397798 | 1591.116748 | 110.718950
197 | 1874.856453 | 1489.902768 | 1595.190614 | 105.287845
198 | 1884.373491 | 1499.417899 | 1599.317641 | 99.899742
199 | 1893.890529 | 1508.933616 | 1603.504940 | 94.571325
200 | 1903.407566 | 1518.440342 | 1607.759620 | 89.319277
201 | 1912.924604 | 1527.928513 | 1612.088789 | 84.160276
202 | 1922.441642 | 1537.388579 | 1616.499556 | 79.110977
203 | 1931.958680 | 1546.811021 | 1620.999031 | 74.188010
204 | 1941.475718 | 1556.186358 | 1625.594323 | 69.407965
205 | 1950.992756 | 1565.505154 | 1630.381225 | 64.876070
206 | 1960.509793 | 1574.758033 | 1636.631978 | 61.873945
207 | 1970.026831 | 1583.935684 | 1643.015591 | 59.079907
208 | 1979.543869 | 1593.028871 | 1649.553976 | 56.525105
209 | 1989.060907 | 1602.028443 | 1656.269046 | 54.240602
210 | 1998.577945 | 1610.925345 | 1663.182712 | 52.257367
211 | 2008.094983 | 1619.710623 | 1670.316889 | 50.606265
212 | 2017.612020 | 1628.375438 | 1677.693487 | 49.318049
213 | 2027.129058 | 1636.911069 | 1685.334420 | 48.423351
214 | 2036.646096 | 1645.308927 | 1693.261600 | 47.952673
215 | 2046.163134 | 1653.560562 | 1701.496940 | 47.936378
216 | 2055.680172 | 1661.657670 | 1710.062352 | 48.404683
217 | 2065.197210 | 1669.592103 | 1718.979749 | 49.387647
218 | 2074.714247 | 1677.355876 | 1728.271043 | 50.915167
219 | 2084.231285 | 1684.941177 | 1737.958147 | 53.016970
220 | 2093.748323 | 1692.340373 | 1748.062973 | 55.722599
221 | 2103.265361 | 1699.546019 | 1757.202136 | 57.656118
222 | 2112.782399 | 1706.550862 | 1758.800160 | 52.249298
223 | 2122.299437 | 1713.347855 | 1760.784343 | 47.436488
224 | 2131.816474 | 1719.930157 | 1763.091964 | 43.161807
225 | 2141.333512 | 1726.291145 | 1765.660306 | 39.369161
226 | 2150.850550 | 1732.424418 | 1768.426649 | 36.002232
227 | 2160.367588 | 1738.323803 | 1771.328275 | 33.004472
228 | 2169.884626 | 1743.983365 | 1774.302464 | 30.319100
229 | 2179.401664 | 1749.397407 | 1777.286498 | 27.889091
230 | 2188.918701 | 1754.560483 | 1780.217657 | 25.657174
231 | 2198.435739 | 1759.467397 | 1783.033223 | 23.565827
232 | 2207.952777 | 1764.113210 | 1785.670477 | 21.557267
233 | 2217.469815 | 1768.493247 | 1788.066699 | 19.573452
234 | 2226.986853 | 1772.603102 | 1790.159171 | 17.556070
235 | 2236.503891 | 1776.438637 | 1791.885174 | 15.446537
236 | 2246.020928 | 1779.995995 | 1793.181988 | 13.185994
237 | 2255.537966 | 1783.271594 | 1793.986896 | 10.715302
238 | 2265.055004 | 1786.262139 | 1794.237177 | 7.975038
239 | 2274.572042 | 1788.964620 | 1795.163688 | 6.199068
240 | 2284.089080 | 1791.376318 | 1800.386457 | 9.010139
241 | 2293.606118 | 1793.494806 | 1804.990921 | 11.496115
242 | 2303.123155 | 1795.317952 | 1809.017467 | 13.699515
243 | 2312.640193 | 1796.843921 | 1812.506481 | 15.662560
244 | 2322.157231 | 1798.071179 | 1815.498351 | 17.427173
245 | 2331.674269 | 1798.998489 | 1818.033464 | 19.034975
246 | 2341.191307 | 1799.624919 | 1820.152206 | 20.527287
247 | 2350.708345 | 1799.949838 | 1821.894964 | 21.945126
248 | 2360.225382 | 1799.972920 | 1823.302125 | 23.329205
249 | 2369.742420 | 1799.694141 | 1824.414076 | 24.719935
250 | 2379.259458 | 1799.113782 | 1825.271204 | 26.157422
251 | 2388.776496 | 1798.232427 | 1825.913895 | 27.681468
252 | 2398.293534 | 1797.050962 | 1826.382536 | 29.331574
253 | 2407.810572 | 1795.570577 | 1826.717514 | 31.146938
254 | 2417.327609 | 1793.792761 | 1826.959217 | 33.166456
255 | 2426.844647 | 1791.719303 | 1827.148030 | 35.428727
256 | 2436.361685 | 1789.352290 | 1827.324341 | 37.972051
257 | 2445.878723 | 1786.694104 | 1827.528536 | 40.834433
258 | 2455.395761 | 1783.747419 | 1827.801003 | 44.053584
259 | 2464.912799 | 1780.515201 | 1828.803017 | 48.287816
260 | 2474.429836 | 1777.000703 | 1830.736327 | 53.735625
261 | 2483.946874 | 1773.207460 | 1832.792268 | 59.584808
262 | 2493.463912 | 1769.139291 | 1834.964708 | 65.825418
263 | 2502.980950 | 1764.800288 | 1837.247515 | 72.447227
264 | 2512.497988 | 1760.194819 | 1839.634558 | 79.439739
265 | 2522.015026 | 1755.327517 | 1842.119706 | 86.792188
266 | 2531.532063 | 1750.203281 | 1844.696826 | 94.493545
267 | 2541.049101 | 1744.827267 | 1847.359787 | 102.532520
268 | 2550.566139 | 1739.204885 | 1850.102458 | 110.897573
269 | 2560.083177 | 1733.341793 | 1852.918708 | 119.576915
270 | 2569.600215 | 1727.243890 | 1855.802404 | 128.558514
271 | 2579.117253 | 1720.917313 | 1858.747415 | 137.830102
272 | 2588.634290 | 1714.368429 | 1861.747610 | 147.379181
273 | 2598.151328 | 1707.603827 | 1864.796857 | 157.193030
274 | 2607.668366 | 1700.630314 | 1867.889025 | 167.258711
275 | 2617.185404 | 1693.454909 | 1871.017982 | 177.563073
276 | 2626.702442 | 1686.084831 | 1874.177596 | 188.092765
277 | 2636.219480 | 1678.527498 | 1877.361737 | 198.834239
278 | 2645.736517 | 1670.790513 | 1880.564272 | 209.773759
279 | 2655.253555 | 1662.881663 | 1883.779070 | 220.897408
280 | 2664.770593 | 1654.808906 | 1887.000000 | 232.191094
